customer_id,name,age,gender,occupation,occupation_type,monthly_income,open_account_date,lifecycle_stage,marriage_status,city_level,branch_name,create_time,update_time
d0497669ed064fa8b4c94c9b32dd5ae3,江淑华,50,男,会计师,专业人士,41189.64,2018-01-12,价值客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
18589c82b8914d9184bb7f9d41e7eb20,宋桂花,52,女,数据分析师,互联网从业者,25974.13,2023-02-20,忠诚客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5da13b16b0d74b21ac9bde1bcbd7f809,张建,50,女,贸易公司老板,私营业主,56593.03,2022-11-30,价值客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
0af6f8752924492a8f056ca44eeff280,薛艳,38,女,服务行业老板,私营业主,27198.67,2024-04-11,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
de41fe07cf2b49a48435f0cb4390f06c,欧小红,49,女,教授,专业人士,39369.96,2023-02-28,忠诚客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
a9b65e600d714b75b582515f8ac4c39a,梁俊,53,男,制造业职工,传统行业,22255.57,2020-03-25,价值客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
d0aed7e613a44423a4f1bc6d2bdd4d58,杨梅,52,女,零售店主,私营业主,26433.33,2021-12-26,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
bf2538acb08742808467ab6bd07c5a04,赵东,56,男,公务员,事业单位,29970.09,2022-09-06,忠诚客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
1ec546d372ff4a278ff0ccfb0cfcf60e,吴博,52,男,企业CEO,企业高管,53426.12,2025-01-02,价值客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
35901f3c7e9f49cea8e37fd3763cf240,吴平,48,男,零售店员,传统行业,16903.26,2019-05-30,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
4d386aadc4bd416ea67f0b9c65b6ca53,陈桂兰,55,女,销售经理,传统行业,11995.17,2016-06-19,忠诚客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
970a5037b78549b6a8b3c7e3856c926e,詹秀梅,44,女,零售店员,传统行业,21754.66,2024-09-26,成熟客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
d347bc9f006c4bae822d2e0582c781cc,阿宇,36,女,总经理,企业高管,70029.47,2017-02-13,成长客户,未婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
1e60614565a3444981a8c51e721ec4e2,赵志强,43,女,UI设计师,互联网从业者,33965.17,2019-08-19,价值客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
70f9b24f13874e0faab5e002e444aeda,林丽华,37,女,零售店主,私营业主,50121.87,2015-10-15,价值客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
fe6a3f507d824d739abdec0d3ef9389a,彭丽华,38,女,软件工程师,互联网从业者,19083.76,2021-10-25,新客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
ac42d9da1f8b4ca8b0b7d37682c76e67,姜想,43,男,副总经理,企业高管,77077.1,2022-01-29,价值客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
c2d947ad3673470abc53297fe939bbe2,王林,37,男,数据分析师,互联网从业者,41054.55,2017-08-27,价值客户,未婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8b49571f43e94ea287204de17418233e,董丽华,41,女,服务行业老板,私营业主,64289.31,2023-07-31,新客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8f828ea9d98b441ebd5a5c5d5217aab1,王丽,26,女,服务行业老板,私营业主,57197.74,2022-10-11,新客户,未婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
25a74dc4d9af4fc382d67fa9c9644829,马萍,47,男,运营经理,互联网从业者,28470.13,2018-01-28,忠诚客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
d06ba6d132f34ce5878c44acfc986af1,龙帅,45,男,公务员,事业单位,19157.35,2018-05-07,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
e3c6c529a7b54c4d8ead6fb3f07c8a12,李秀荣,36,男,UI设计师,互联网从业者,21553.16,2018-03-13,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
833bdb4183ec4aacb5ddc64031ff39e5,袁磊,51,男,销售经理,传统行业,11403.08,2019-12-24,成熟客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5058b769ddc1427bb0508c71aca81d67,徐东,54,女,企业CEO,企业高管,92556.34,2019-01-07,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
d511e94972424be3b6b5ec2b04720c2e,易红霞,28,女,银行经理,金融从业者,33637.96,2022-11-07,新客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
766c13dee62945209aea54f75257129f,史旭,37,男,投资顾问,金融从业者,46494.81,2021-12-23,价值客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
07a83128eb1141afa442e27761a8a2f7,徐强,37,女,销售经理,传统行业,14441.46,2016-02-28,成长客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
23ed3f518f4c48548ac5c06804604d50,汪艳,35,女,餐饮店主,私营业主,73979.09,2021-09-14,成熟客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f0c3bc1adef24eb2b41f0e18b1aac58c,张勇,53,女,银行经理,金融从业者,37589.71,2022-07-04,价值客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f0f1ee6c3d184e3e9732aa580653e86f,花雪,43,男,UI设计师,互联网从业者,34661.88,2018-08-07,成熟客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
3454dea78bc84f6983eb3fbb76fee5b6,刘帆,42,男,科研人员,事业单位,32038.97,2018-03-10,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
06ad52dc0ed64bc0b7cb03c4e7f3fa75,王宁,25,女,销售经理,传统行业,17403.32,2020-11-23,成长客户,未婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
88ab5cf94c6744d6a9a1005943430ab6,郑坤,51,男,事业单位职工,事业单位,31392.47,2018-11-08,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
28f9f7a5ce4447e2b448d280c0f74dcb,翁欢,32,女,科研人员,事业单位,15471.65,2019-04-15,新客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
88c131b359e145f5a40453e45b40ec10,李凤英,45,女,事业单位职工,事业单位,30269.09,2018-04-14,成熟客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
1da0a9792eaf47708eb2df81e86d1f1a,赵玉梅,47,女,制造业职工,传统行业,11175.51,2015-07-15,成长客户,未婚,一线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8053713021e64a00834ac26614ca5634,张建平,58,女,副总经理,企业高管,94193.13,2016-06-15,成熟客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5c9f6d89e5f843e688108953a7da0655,蔡洁,31,男,销售经理,传统行业,10537.07,2016-01-30,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
c479ced4ffd2499b872e59fe4ee3a593,樊秀梅,25,男,UI设计师,互联网从业者,20653.21,2020-06-17,成长客户,未婚,一线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
83df92c3e6904a588137c69797c5d6ed,惠旭,46,女,副总经理,企业高管,67724.95,2024-06-14,价值客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
21f1709555ae463c8c35f26ca5861dd0,刘帆,63,女,零售店员,传统行业,14075.19,2020-11-06,价值客户,未婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5a8959657de54fbc8fea12fd8a597dbb,余亮,57,男,公务员,事业单位,10433.43,2020-12-24,忠诚客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
1c1ae0b754cc4c9aa1e81e2cfa10ff89,曾玉珍,47,女,银行经理,金融从业者,31107.52,2023-07-14,新客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
a65bb1b9272c43b7ae35a436aae0410a,杨秀芳,40,男,教师,事业单位,29473.62,2021-11-01,价值客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5ba4acefbbd14474a557d149578f30b0,胡洋,53,男,教师,事业单位,17569.77,2019-04-16,忠诚客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
95f6bbd059364ff49daaa3b94f6b12ea,冯佳,35,男,制造业职工,传统行业,17801.34,2020-08-02,成长客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
56c49ae225274b93b68b929b8b630584,傅丽,49,男,销售经理,传统行业,14762.93,2016-09-06,成熟客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
e3337eea2b864163997206be83ec1bec,李瑜,50,女,运营经理,互联网从业者,28996.58,2020-05-18,成熟客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
fc94c09d113d410991fb60e5f5e8e947,张文,55,男,建筑师,专业人士,36107.85,2015-12-23,忠诚客户,未婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
75536844402b4550bea960430ff614aa,符玉,65,女,UI设计师,互联网从业者,37798.56,2020-12-03,忠诚客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
b97b7677b0624217bf3e04b9089acbd6,陈刚,48,男,建筑师,专业人士,35211.34,2024-03-11,价值客户,未婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
edb6299cccef462cb8a65268f035b467,萧玉兰,39,女,UI设计师,互联网从业者,18108.89,2015-09-26,成熟客户,已婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
7c1a4778593942278b7c244d5e2db6cb,毛玉英,44,女,UI设计师,互联网从业者,19218.34,2021-02-28,成长客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
102fdb31a5004a6dafff58fff14cc6ba,张鹏,27,女,建筑师,专业人士,25152.3,2019-07-23,成熟客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
82ea6a973bf24f5a94fad380fdfcc075,邓春梅,38,女,建筑师,专业人士,53585.84,2024-03-15,价值客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
fcdb7efbdfaf4c2d92acbd1bcc1cc65d,张强,40,女,律师,专业人士,51168.76,2016-06-06,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
6dfbb4d762ca48a79f09cc319970b217,王想,39,男,行政人员,传统行业,11242.86,2016-03-20,成长客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
b3c700d8679b42ab8eda03f3d5f56127,翁阳,46,男,律师,专业人士,53853.68,2016-11-22,成长客户,未婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
c0ded890401a443c8cbb30ab19e263d1,宋文,36,女,制造业职工,传统行业,15181.82,2019-05-09,成长客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
affb506605f04b5a80368771a428302a,周丹丹,56,男,餐饮店主,私营业主,63130.46,2020-08-18,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
6f8a10865c694e23bd6e88715671c5f2,沈丽,45,男,行政人员,传统行业,17027.8,2022-07-18,新客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5553cbf8a049423294fc49293479de3a,许莉,44,男,零售店主,私营业主,62072.06,2020-03-09,忠诚客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
9dc604ab49914465a6640a42e48eba6b,宗杨,41,女,总经理,企业高管,71687.84,2019-12-16,新客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
9b555fadfeaa4afb83f72feb6f3f1616,李畅,46,女,保险经纪人,金融从业者,35654.3,2022-02-08,价值客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
cfdc9160836843f88eab2dd9621f869e,张丽丽,53,女,餐饮店主,私营业主,70494.72,2022-07-10,忠诚客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
2ca40d4c017f4b12b6d25647f12f334b,范秀华,36,男,银行经理,金融从业者,42904.07,2015-09-02,新客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
48c55e35b5a14c29994f2923caf5d2d6,周凯,38,男,企业CEO,企业高管,64206.18,2020-06-09,忠诚客户,未婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
3a37ab098bee4de58b200e005c4cf440,罗雷,41,男,基金经理,金融从业者,18409.99,2019-09-16,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
ab336060e6db4c66b742c7c88c61ab87,孙淑英,31,男,数据分析师,互联网从业者,36129.11,2020-02-24,新客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8a2f60a40591424d89c26f111849a5ec,郑秀华,36,女,企业CFO,企业高管,56589.05,2016-07-22,成熟客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
cbba67a5206e4c8aa8a0acaae7d0a7cb,李桂香,40,女,制造业老板,私营业主,31969.67,2018-08-30,忠诚客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
d53b19bb41774d68b595ee45748fdb0b,俞强,53,女,UI设计师,互联网从业者,40782.14,2015-07-20,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
04743290d7d04603b95ca6c0ea89419e,朱丽娟,47,男,制造业职工,传统行业,17541.38,2022-01-17,成熟客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
58cfceb731074f17b8613ef5f9fabc7e,吴秀珍,46,男,物流主管,传统行业,23673.48,2016-07-17,价值客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
02390a6a40534e69ab26d10c3a49aa7a,樊佳,53,男,基金经理,金融从业者,23419.17,2021-11-17,成熟客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
13f691a7bd88417eb66f48a4c70ad88f,张淑兰,43,女,总经理,企业高管,41510.87,2019-09-04,新客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8f791d67c1244af2b4c72178b42c4ee7,林小红,48,女,副总经理,企业高管,66567.49,2021-08-05,新客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
9ab9043f59b54d49a3d38d709c2f919e,蔡玉华,43,男,副总经理,企业高管,84937.73,2019-07-13,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
c4d4d3ed5ca740db90ff89bb15c5d31e,马畅,47,女,教授,专业人士,20121.08,2015-10-24,成熟客户,未婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
2ad7ff1150024df0b436806879e7038d,刘淑英,39,男,副总经理,企业高管,54345.88,2017-11-02,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
443cfcc4bcbe4fe791614287ad9c82bc,刘瑞,25,女,公务员,事业单位,26200.67,2015-07-17,新客户,未婚,一线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
0e809be619854183b36b523845b4bfe4,陆海燕,43,女,教授,专业人士,42261.68,2022-02-05,成熟客户,未婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
3281c0ee67d5459290bf0360a41f1fc9,郭坤,59,女,银行经理,金融从业者,31975.75,2022-07-12,成长客户,已婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
ca14b6ccd2604ffa913ae99ed5875390,段娟,54,男,零售店员,传统行业,19385.44,2020-06-21,忠诚客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f01289d056a64bd9ac9bc236fbb81822,宋秀梅,54,男,教师,事业单位,27787.17,2016-11-04,忠诚客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
2cfc5bde721e4ce08f69fd1a458c433f,曾红梅,57,男,投资顾问,金融从业者,31354.4,2017-10-04,忠诚客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
dca6113c9a1e4829844af60f340e4782,崔桂珍,45,男,律师,专业人士,46430.24,2020-07-28,成长客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f580618f64324d4c8e7bb41c4e1fb39d,冼小红,46,男,律师,专业人士,34775.08,2015-05-11,成长客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
236675e8f9fd4dee9c315039a07a21e0,王丽娟,38,女,投资顾问,金融从业者,46410.64,2024-04-06,成熟客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
6f252906c170450ebd22d80b1bd5a7cf,蔡雪梅,41,女,副总经理,企业高管,36984.83,2018-03-27,价值客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
485496edfae146ad9fa65a7f803ffa48,黄亮,51,男,律师,专业人士,50313.31,2018-09-13,价值客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
edd7823e143749bf881a4c95ca58f189,张龙,57,女,服务行业老板,私营业主,42427.96,2022-12-31,价值客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
ab02c5ed8b6849679cd66df378977cc2,张飞,43,女,总经理,企业高管,55812.88,2018-06-10,新客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
42700652b069427881d5e88b0cb183d2,刘桂荣,40,女,UI设计师,互联网从业者,27096.89,2022-10-30,成长客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5a248197131343e499668de742fa33db,莫志强,45,女,公务员,事业单位,24997.54,2016-09-08,成熟客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
e953f154634c41f58e5d2b1d3aa7ba14,李佳,51,女,软件工程师,互联网从业者,23014.03,2020-01-15,忠诚客户,已婚,一线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
37146c3cf6564f88b19ef1c7463057a4,杨静,30,女,软件工程师,互联网从业者,25638.3,2023-06-18,成熟客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
80046a931cab491fac7834c19e88a99c,袁帅,25,男,会计师,专业人士,48914.61,2015-06-30,新客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5a8b85e43b944ca5ad0198758df8af63,刘强,39,女,销售经理,传统行业,12978.45,2025-03-29,成熟客户,未婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
ce304d307ba1439da3d83ed37f69d66b,李强,32,女,保险经纪人,金融从业者,34137.95,2021-09-21,成长客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
e9a8600e96e44b4c8611c5354492db98,裴淑华,39,男,银行经理,金融从业者,30538.13,2021-01-24,成长客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
e1eef80f533c47629201f601e8d394ec,杨慧,43,男,保险经纪人,金融从业者,24632.6,2020-09-10,成长客户,已婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
7ac9d188c01a490ea6384a041df5cfe0,蓝莹,40,女,事业单位职工,事业单位,20003.26,2021-10-08,忠诚客户,已婚,一线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
dda7b967bd6245299f3195a65f381396,寇玉英,59,女,总经理,企业高管,44837.02,2017-01-13,价值客户,已婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
0cc720fe3a044cceb16a15a88872b9f1,孙莹,48,男,医生,专业人士,31995.99,2017-09-10,新客户,未婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
1f2a2bf9160f4b189eb49682e94d2bd0,许萍,48,女,教授,专业人士,45603.88,2019-07-24,价值客户,未婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
ccc672365bc54273abcb0e7a8e51b6bc,孙淑华,51,女,运营经理,互联网从业者,41833.27,2024-02-03,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
2330c187c0134f0685e83f34be7baf04,潘伟,33,男,总经理,企业高管,56609.3,2020-10-23,新客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
409fa3d2149942dcb6f0f41e8e707fae,曾平,55,女,运营经理,互联网从业者,19339.34,2020-11-13,忠诚客户,未婚,一线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
75bc1efeab0d4a7eaef3bbb5f8624669,刘桂芝,44,女,制造业老板,私营业主,21695.3,2022-02-20,新客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
28b32eba4e17462b9b24ddcc90fd589c,杨淑华,51,男,副总经理,企业高管,43240.52,2017-01-15,忠诚客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f91ccad45c36483085bbb63d928eb907,陈想,34,男,物流主管,传统行业,15849.33,2017-10-07,成长客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
b9a1a93ebcd34b5d933da1f517bdebe2,李健,29,男,企业CFO,企业高管,89582.75,2020-06-16,新客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
013a66c4ad26467295233fb4531b3034,张秀芳,53,男,教授,专业人士,35833.1,2017-04-19,忠诚客户,已婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
0e17f0b31f204da39f35b6b08d311383,田秀英,48,男,医院职工,事业单位,18507.12,2019-06-22,成长客户,未婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8bd456928c1a4e7bbe8761749cde2d28,张健,35,男,医生,专业人士,53792.74,2017-02-15,成长客户,已婚,二线城市,青岛银行崂山支行,2025-05-02 11:41:49,2025-05-02 11:41:49
692421f0968b4863b34839c0049ff438,敬涛,36,男,制造业老板,私营业主,26803.31,2018-01-21,忠诚客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
d0ae64e8c16e49babc8a825cf118efa6,章萍,56,女,销售经理,传统行业,15161.23,2019-01-30,成熟客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
37de1811aa844827817dd825112d3c01,田佳,33,女,会计师,专业人士,43979.75,2017-08-22,新客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f405c590b43c46fe8e56d0be5b4a8b90,李颖,61,男,企业CTO,企业高管,69472.94,2019-02-20,价值客户,已婚,一线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
f0996ab43eb341cebebc4dd4e5a1a6b8,萧淑珍,35,女,服务行业老板,私营业主,56803.43,2021-10-28,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
40c8162e12274bbc8a47949b491b19c9,孟芳,51,女,制造业老板,私营业主,45415.44,2019-09-27,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
a7005f5ae02541d3b1c9ae3df2edda69,陈龙,41,女,制造业老板,私营业主,77885.47,2016-11-05,价值客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
2ea32d4beb20423daa49497c73074840,钟坤,51,女,会计师,专业人士,51957.2,2017-04-22,价值客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
aa881a91be5243b696455b3b42644d63,李玉梅,39,女,制造业职工,传统行业,9842.78,2021-10-19,成长客户,已婚,二线城市,青岛银行市北支行,2025-05-02 11:41:49,2025-05-02 11:41:49
acc32ab4bf884ed0867af4f281992bac,陈坤,43,女,零售店主,私营业主,71334.53,2021-12-07,忠诚客户,未婚,一线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
5e12add425324d42a6bb932ae28591c9,杨云,45,女,运营经理,互联网从业者,24318.49,2017-06-24,价值客户,未婚,二线城市,青岛银行李沧支行,2025-05-02 11:41:49,2025-05-02 11:41:49
a6b7dd432f9f4dca9b7826e48e7db167,李磊,34,女,企业CEO,企业高管,40999.51,2024-06-27,新客户,已婚,二线城市,青岛银行市南支行,2025-05-02 11:41:49,2025-05-02 11:41:49
e234c264e2ff46f493e29cfdd9218276,陈英,52,女,制造业职工,传统行业,8104.03,2019-01-21,成熟客户,已婚,二线城市,青岛银行黄岛支行,2025-05-02 11:41:49,2025-05-02 11:41:49
7a203b160f4241feb6496c24cf7469e2,余峰,39,女,运营经理,互联网从业者,44749.11,2020-02-25,成熟客户,未婚,二线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
8e8f5b2e31f9462f9923b15da7ceebeb,姜超,42,女,软件工程师,互联网从业者,42929.56,2020-10-11,成熟客户,未婚,一线城市,青岛银行城阳支行,2025-05-02 11:41:49,2025-05-02 11:41:49
